seller_id,outreach_readiness_score,bundle_fit_score,recent_paid_usage_percentile,consistency_percentile,category_breadth_percentile,recent_growth_percentile,total_fees_percentile,paid_visibility_percentile,paid_product_breadth_percentile,listing_volume_percentile,is_outreach_ready_group,is_targeted_for_plus_group
55042447,52.07,39.11,84.57,55.26,87.99,21.93,30.92,11.91,31.72,73.71,False,False
39937160,52.04,68.73,38.74,55.26,64.66,15.17,67.81,87.2,70.59,48.4,False,False
10426281,52.02,38.2,43.2,47.11,64.66,86.94,38.46,29.64,31.72,53.26,False,False
23650644,51.98,49.24,57.03,55.26,73.97,33.15,41.82,39.19,50.62,57.89,False,False
57368701,51.96,37.67,53.36,72.19,80.82,20.6,53.1,11.91,31.72,69.39,False,False
48740508,51.94,41.74,53.36,47.11,59.3,66.22,35.04,29.64,50.62,44.96,False,False
19178094,51.94,57.17,46.68,72.19,69.7,5.94,66.51,45.51,50.62,75.38,False,False
81403320,51.89,63.64,32.42,90.21,89.99,14.28,33.83,45.51,50.62,94.79,False,False
49732467,51.85,46.03,32.42,49.82,64.66,75.22,38.36,45.51,50.62,41.97,False,False
99927800,51.85,44.74,46.68,22.75,64.66,89.54,36.85,50.29,50.62,33.29,False,False
66256936,51.84,58.83,38.74,47.11,69.7,22.36,62.58,54.24,70.59,51.67,False,False
67524258,51.82,57.72,32.42,72.19,53.23,75.22,46.12,45.51,31.72,95.94,False,False
29659795,51.75,45.22,49.71,17.77,36.42,91.32,44.71,45.51,70.59,19.57,False,False
27687925,51.73,35.26,64.74,44.05,9.93,79.48,61.56,50.29,50.62,4.88,False,False
29840349,51.73,23.78,38.74,30.49,45.44,83.07,80.89,11.91,31.72,27.7,False,False
16313535,51.73,40.53,53.36,69.71,9.93,32.06,94.66,66.07,50.62,4.88,False,False
49851283,51.72,29.8,63.35,65.44,80.82,62.83,21.29,11.91,16.61,60.86,False,False
25565640,51.71,52.91,14.37,47.11,45.44,47.15,85.62,60.46,70.59,27.7,False,False
94110297,51.67,37.05,46.68,69.71,91.81,7.96,62.16,11.91,31.72,67.53,False,False
33783911,51.65,30.11,53.36,90.21,25.83,25.57,83.23,11.91,31.72,46.69,False,False
70307125,51.64,46.59,49.71,22.75,9.93,91.32,65.52,57.55,70.59,11.63,False,False
96168049,51.6,50.33,53.36,4.34,45.44,92.5,43.39,57.55,70.59,22.84,False,False
17313535,51.58,41.7,53.36,90.21,9.93,32.06,73.31,69.6,50.62,4.88,False,False
98662099,51.57,30.11,79.66,11.82,9.93,99.04,77.24,11.91,31.72,46.69,False,False
24815027,51.56,41.7,53.36,90.21,9.93,32.06,73.2,69.6,50.62,4.88,False,False
69144903,51.55,28.38,53.36,52.55,9.93,61.81,81.04,29.64,50.62,4.88,False,False
14703482,51.53,41.7,53.36,90.21,9.93,32.06,73.02,69.6,50.62,4.88,False,False
61439729,51.52,81.58,14.37,57.84,73.97,0.65,75.91,86.38,86.38,71.98,False,False
21708184,51.52,41.7,53.36,90.21,9.93,32.06,72.92,69.6,50.62,4.88,False,False
85913103,51.5,54.06,57.03,52.55,53.23,69.11,26.46,50.29,50.62,61.26,False,False
64806065,51.5,71.03,32.42,78.22,77.62,4.65,45.48,54.24,70.59,88.26,False,False
47355422,51.41,61.78,14.37,67.49,91.81,2.43,61.8,39.19,70.59,75.56,False,False
64693478,51.41,39.17,43.2,30.49,45.44,86.94,51.76,39.19,50.62,27.7,False,False
98127337,51.41,41.7,53.36,90.21,9.93,32.06,72.27,69.6,50.62,4.88,False,False
42600569,51.39,49.2,61.47,55.26,45.44,30.07,65.49,50.29,50.62,46.69,False,False
39242991,51.36,60.16,49.71,60.59,64.66,11.64,70.94,82.28,50.62,47.57,False,False
35284893,51.35,39.88,63.35,74.74,83.54,23.49,31.29,29.64,31.72,58.28,False,False
12776045,51.35,52.18,46.68,34.18,36.42,70.03,50.21,60.46,70.59,25.51,False,False
55078155,51.32,63.26,38.74,30.49,77.62,7.96,66.74,60.46,86.38,42.93,False,False
91525727,51.32,61.6,57.03,49.82,59.3,20.42,34.95,60.46,86.38,37.96,False,False
36381260,51.32,51.61,32.42,26.82,36.42,75.22,86.38,50.29,50.62,53.92,False,False
72465830,51.3,51.67,43.2,74.74,89.99,13.32,35.91,39.19,50.62,65.18,False,False
59000327,51.3,75.18,14.37,47.11,80.82,18.29,76.59,74.57,70.59,80.39,False,False
29733477,51.29,65.1,38.74,78.22,83.54,9.9,46.74,64.52,50.62,80.14,False,False
64631336,51.25,46.18,38.74,47.11,45.44,83.07,42.5,29.64,50.62,58.28,False,False
99590434,51.22,51.04,43.2,67.49,73.97,65.1,25.85,45.51,31.72,75.89,False,False
73981268,51.2,57.99,59.41,11.82,45.44,94.21,25.76,60.46,70.59,42.93,False,False
87188938,51.16,38.2,43.2,49.82,77.62,75.22,29.4,29.64,31.72,53.26,False,False
42212104,51.14,50.2,59.41,17.77,9.93,67.73,81.42,60.46,70.59,19.57,False,False
74854441,51.09,48.58,67.32,17.77,36.42,96.67,37.73,67.41,50.62,27.7,False,False
76274899,51.07,42.57,53.36,11.82,9.93,92.5,68.2,45.51,70.59,11.63,False,False
20909319,51.06,73.42,32.42,52.55,77.62,9.44,47.94,79.96,86.38,53.92,False,False
21843663,51.06,68.85,43.2,17.77,73.97,47.15,37.86,45.51,86.38,74.67,False,False
20224891,51.02,54.43,61.47,22.75,36.42,63.39,51.51,73.12,70.59,19.57,False,False
23368397,51.0,55.96,57.03,78.22,25.83,14.9,79.38,79.31,50.62,37.96,False,False
82987481,50.99,37.98,64.74,47.11,45.44,95.94,21.02,45.51,31.72,36.72,False,False
70649480,50.99,55.56,43.2,49.82,83.54,14.28,44.51,39.19,70.59,56.9,False,False
43552591,50.94,64.63,49.71,57.84,69.7,26.98,50.77,79.96,50.62,63.31,False,False
57964721,50.92,16.17,53.36,90.21,9.93,47.15,73.18,11.91,31.72,4.88,False,False
40055017,50.9,73.94,38.74,65.44,45.44,2.77,66.64,74.57,86.38,60.86,False,False
41826605,50.86,48.3,38.74,44.05,59.3,83.07,29.35,54.24,50.62,40.03,False,False
27513943,50.82,52.81,71.67,57.84,83.54,16.09,25.18,45.51,50.62,62.29,False,False
11740249,50.8,65.33,43.2,57.84,73.97,1.07,58.15,50.29,70.59,75.13,False,False
71927717,50.8,41.7,53.36,78.22,9.93,28.11,84.56,69.6,50.62,4.88,False,False
24067234,50.79,51.71,43.2,67.49,89.99,3.45,49.97,29.64,50.62,74.88,False,False
27901057,50.79,53.99,32.42,52.55,45.44,18.29,85.42,45.51,70.59,45.89,False,False
29385541,50.74,37.23,70.05,26.82,25.83,97.3,33.8,29.64,50.62,31.43,False,False
91289468,50.74,46.35,49.71,26.82,36.42,91.32,49.53,45.51,50.62,42.93,False,False
88725503,50.71,61.9,46.68,60.59,73.97,6.74,45.68,54.24,70.59,60.86,False,False
18895024,50.66,53.68,61.47,34.18,25.83,89.54,22.32,45.51,70.59,44.96,False,False
41310850,50.64,38.46,49.71,30.49,53.23,83.07,36.69,29.64,50.62,35.13,False,False
18731842,50.64,30.27,38.74,30.49,87.99,83.07,46.9,11.91,16.61,62.29,False,False
44239929,50.57,55.26,46.68,17.77,9.93,89.54,68.88,75.62,70.59,19.57,False,False
35367622,50.57,73.47,14.37,90.21,99.0,11.64,37.55,73.12,50.62,96.65,False,False
59423357,50.53,54.32,46.68,55.26,64.66,70.03,34.8,66.07,31.72,65.18,False,False
40891163,50.51,41.91,32.42,47.11,85.87,75.22,30.74,29.64,31.72,64.39,False,False
83314629,50.49,65.92,73.7,74.74,9.93,13.83,80.13,74.57,50.62,72.58,False,False
94697011,50.49,61.55,90.56,37.67,64.66,23.54,35.86,60.46,50.62,73.55,False,False
64340231,50.48,36.39,63.35,26.82,59.3,95.53,26.18,11.91,31.72,65.55,False,False
97132641,50.48,38.63,61.47,63.23,69.7,60.65,16.08,29.64,31.72,54.53,False,False
93942525,50.47,86.12,14.37,55.26,53.23,7.96,76.61,67.41,95.39,95.56,False,False
57905898,50.45,40.16,67.32,44.05,9.93,60.09,70.7,50.29,50.62,19.57,False,False
28357017,50.45,78.28,14.37,34.18,45.44,47.15,90.96,87.2,70.59,77.06,False,False
84496581,50.44,64.59,14.37,34.18,45.44,47.15,90.91,79.31,70.59,43.88,False,False
62696605,50.44,45.88,71.67,90.21,45.44,35.03,28.57,54.24,31.72,51.67,False,False
44359939,50.41,36.68,57.03,74.74,89.99,21.46,27.55,11.91,31.72,66.41,False,False
77285749,50.41,49.24,46.68,17.77,36.42,89.54,41.48,57.55,70.59,19.57,False,False
47814122,50.34,56.15,53.36,22.75,36.42,92.5,26.42,50.29,70.59,47.57,False,False
74070639,50.34,32.08,66.05,72.19,69.7,69.49,7.97,11.91,16.61,67.72,False,False
19699848,50.32,51.78,49.71,40.82,25.83,75.22,59.71,69.6,50.62,35.13,False,False
13057788,50.32,66.25,49.71,49.82,53.23,9.44,69.11,81.48,70.59,46.69,False,False
23912356,50.31,45.49,43.2,17.77,9.93,86.94,73.44,54.24,70.59,11.63,False,False
44837030,50.3,52.64,43.2,69.71,89.99,21.46,26.78,29.64,50.62,77.66,False,False
16152632,50.29,40.6,32.42,67.49,87.99,75.22,21.98,29.64,16.61,75.56,False,False
35932779,50.26,60.78,14.37,34.18,36.42,47.15,83.07,73.12,86.38,22.84,False,False
90171100,50.26,34.96,73.7,74.74,36.42,71.56,28.54,11.91,16.61,76.35,False,False
63718748,50.16,50.02,53.36,34.18,64.66,70.77,27.38,62.71,50.62,36.72,False,False
87514084,50.15,54.34,32.42,57.84,89.99,47.15,22.9,45.51,50.62,66.88,False,False
79236278,50.15,47.96,61.47,47.11,25.83,94.96,39.79,73.12,31.72,39.04,False,False
12872656,50.12,52.47,32.42,26.82,53.23,75.22,62.42,71.65,50.62,35.13,False,False
82167965,50.12,66.62,38.74,37.67,64.66,26.98,46.29,69.6,86.38,43.88,False,False
99767361,50.09,26.25,61.47,4.34,36.42,94.96,71.64,11.91,31.72,35.13,False,False
83092557,50.09,56.73,53.36,67.49,53.23,2.58,73.26,29.64,50.62,89.92,False,False
56249645,50.04,40.42,46.68,40.82,25.83,80.23,56.07,39.19,50.62,31.43,False,False
99996009,50.01,59.97,61.47,63.23,36.42,3.05,65.3,39.19,70.59,70.13,False,False
26731038,50.0,42.81,32.42,78.22,77.62,24.35,55.68,11.91,31.72,84.8,False,False
67966518,50.0,62.53,38.74,44.05,83.54,5.47,57.6,64.52,70.59,52.49,False,False
12453805,50.0,78.55,14.37,60.59,25.83,47.15,65.65,57.55,86.38,91.72,False,False
29261998,49.99,46.83,74.3,37.67,36.42,98.33,21.51,54.24,31.72,54.53,False,False
17713303,49.97,47.2,59.41,40.82,53.23,64.11,31.64,54.24,50.62,36.72,False,False
63235914,49.92,62.29,38.74,44.05,59.3,22.36,48.72,60.46,86.38,40.03,False,False
55584707,49.91,40.52,61.47,40.82,77.62,94.96,7.97,11.91,16.61,93.02,False,False
57972661,49.9,58.99,38.74,55.26,64.66,47.15,42.97,60.46,50.62,65.9,False,False
36061254,49.87,65.1,14.37,26.82,45.44,47.15,79.06,75.62,86.38,33.29,False,False
95546980,49.84,20.56,53.36,90.21,9.93,32.06,81.77,29.64,31.72,0.31,False,False
59952373,49.84,60.99,43.2,40.82,73.97,10.13,60.31,67.41,70.59,44.96,False,False
82317784,49.83,47.43,46.68,11.82,64.66,89.54,35.65,39.19,50.62,52.49,False,False
84809897,49.83,52.4,67.32,78.22,73.97,24.35,23.39,54.24,31.72,71.24,False,False
99854668,49.8,25.02,75.39,44.05,25.83,89.54,32.24,11.91,31.72,31.43,False,False
17491282,49.77,58.47,46.68,37.67,77.62,30.07,36.02,50.29,70.59,54.53,False,False
37867958,49.74,55.48,70.05,55.26,59.3,34.82,28.41,67.41,50.62,48.4,False,False
88404431,49.69,59.46,61.47,67.49,9.93,16.29,72.34,50.29,70.59,57.51,False,False
30813139,49.67,69.32,57.03,30.49,69.7,10.33,59.9,80.47,70.59,56.9,False,False
96024087,49.64,54.42,43.2,44.05,64.66,14.28,61.04,57.55,70.59,35.13,False,False
36469343,49.63,46.66,63.35,11.82,9.93,95.53,46.54,64.52,70.59,4.88,False,False
32190243,49.61,35.31,46.68,57.84,53.23,80.23,27.96,11.91,31.72,62.29,False,False
97485637,49.61,68.67,49.71,44.05,59.3,12.97,45.23,64.52,86.38,55.12,False,False
31073211,49.61,71.75,57.03,40.82,9.93,9.77,93.7,85.94,86.38,42.93,False,False
41015845,49.6,38.46,32.42,40.82,53.23,75.22,45.3,29.64,50.62,35.13,False,False
53675149,49.6,52.09,57.03,34.18,36.42,61.21,38.15,54.24,70.59,31.43,False,False
71359843,49.58,43.58,43.2,40.82,85.87,75.22,20.66,29.64,31.72,69.39,False,False
92346893,49.57,43.47,53.36,52.55,64.66,66.22,28.91,50.29,31.72,48.4,False,False
35124342,49.55,56.53,14.37,63.23,87.99,2.77,78.28,50.29,50.62,68.68,False,False
42182961,49.49,49.49,46.68,65.44,80.82,13.79,39.56,50.29,50.62,47.57,False,False
35920221,49.49,73.65,71.67,90.21,25.83,10.44,28.18,64.52,70.59,85.86,False,False
80265153,49.48,61.65,32.42,67.49,53.23,6.63,66.54,60.46,70.59,53.92,False,False
35338117,49.46,36.02,46.68,34.18,77.62,89.54,17.04,29.64,31.72,46.69,False,False
91410784,49.46,37.45,46.68,30.49,64.66,89.54,33.67,45.51,31.72,35.13,False,False
52133694,49.45,75.55,68.35,40.82,64.66,9.9,42.4,84.82,70.59,71.24,False,False
19561860,49.45,38.57,59.41,37.67,9.93,71.26,67.79,45.51,50.62,19.57,False,False
41002495,49.42,49.18,38.74,37.67,45.44,47.15,56.95,45.51,70.59,31.43,False,False
64961352,49.41,53.12,49.71,78.22,80.82,9.9,27.19,29.64,50.62,79.1,False,False
14386330,49.39,43.1,53.36,37.67,45.44,92.5,35.65,57.55,31.72,40.03,False,False
14009757,49.38,43.93,57.03,49.82,45.44,33.15,60.18,39.19,50.62,41.97,False,False
42150198,49.37,71.86,66.05,44.05,25.83,10.04,63.85,79.96,86.38,49.23,False,False
12607151,49.36,57.17,38.74,57.84,45.44,4.65,78.91,54.24,70.59,46.69,False,False
98720186,49.36,51.22,49.71,22.75,9.93,91.32,51.85,57.55,70.59,25.51,False,False
77615476,49.34,64.85,14.37,52.55,73.97,4.65,64.14,54.24,86.38,53.92,False,False
96143046,49.31,58.53,43.2,78.22,94.74,6.63,22.47,39.19,50.62,85.77,False,False
29926359,49.31,48.5,46.68,60.59,64.66,63.39,28.8,45.51,31.72,68.28,False,False
30138645,49.29,30.95,59.41,55.26,85.87,26.98,36.5,11.91,31.72,49.23,False,False
31765304,49.26,31.92,84.02,40.82,36.42,96.08,21.59,11.91,16.61,67.24,False,False
57455934,49.25,43.14,61.47,26.82,36.42,94.96,25.21,45.51,50.62,33.29,False,False
22659957,49.24,44.86,14.37,78.22,95.96,18.29,56.9,11.91,31.72,90.94,False,False
61164818,49.22,53.61,53.36,74.74,9.93,21.81,64.9,67.41,70.59,22.84,False,False
52218164,49.17,27.89,74.79,22.75,9.93,98.44,57.4,11.91,31.72,40.03,False,False
70135614,49.14,33.67,53.36,67.49,9.93,32.06,81.35,45.51,50.62,4.88,False,False
29853388,49.13,29.68,46.68,44.05,45.44,80.23,46.64,29.64,31.72,27.7,False,False
19007284,49.12,46.78,74.79,44.05,25.83,80.96,37.38,69.6,31.72,39.04,False,False
71691075,49.1,44.94,86.13,74.74,45.44,6.41,50.18,11.91,31.72,91.2,False,False
32906618,49.1,32.69,46.68,49.82,45.44,89.54,31.41,29.64,31.72,36.72,False,False
75775033,49.06,82.96,14.37,40.82,59.3,2.16,78.62,92.28,99.09,57.51,False,False
91136341,49.05,72.7,14.37,55.26,73.97,5.94,74.17,73.12,70.59,74.39,False,False
91559582,49.02,48.35,38.74,37.67,73.97,83.07,28.96,57.55,31.72,55.78,False,False
43998526,48.99,56.57,49.71,44.05,53.23,24.35,71.95,78.14,50.62,40.94,False,False
71678793,48.95,45.39,43.2,26.82,45.44,86.94,40.69,45.51,50.62,40.03,False,False
35657181,48.91,50.18,14.37,90.21,97.06,7.96,52.16,29.64,31.72,89.18,False,False
57239537,48.91,29.23,73.7,52.55,59.3,71.56,19.73,11.91,16.61,59.17,False,False
66659348,48.87,42.05,78.68,17.77,9.93,98.95,37.24,29.64,50.62,45.89,False,False
76346658,48.86,45.88,38.74,34.18,69.7,83.07,35.73,54.24,31.72,51.67,False,False
53889300,48.82,26.78,32.42,44.05,64.66,75.22,44.86,11.91,31.72,36.72,False,False
66271785,48.82,48.74,32.42,55.26,69.7,24.35,60.55,45.51,50.62,50.09,False,False
51035858,48.73,40.58,75.98,37.67,25.83,96.29,24.92,29.64,31.72,60.38,False,False
10063213,48.72,23.05,63.35,17.77,25.83,95.53,58.13,11.91,31.72,25.51,False,False
21125463,48.68,71.0,53.36,30.49,64.66,7.03,50.16,54.24,86.38,72.37,False,False
85739073,48.68,40.55,46.68,22.75,45.44,89.54,37.04,45.51,50.62,25.51,False,False
48869692,48.67,58.49,14.37,44.05,9.93,47.15,90.16,73.12,86.38,15.98,False,False
33914784,48.67,58.52,14.37,57.84,36.42,4.65,92.37,69.6,86.38,19.57,False,False
72583347,48.62,66.53,49.71,37.67,25.83,9.44,73.67,74.57,95.39,29.64,False,False
89727713,48.61,57.44,14.37,40.82,64.66,47.15,54.06,62.71,70.59,39.04,False,False
87275039,48.6,63.45,49.71,49.82,9.93,15.17,80.6,84.41,86.38,19.57,False,False
11063146,48.58,44.34,59.41,47.11,9.93,29.44,74.97,57.55,70.59,4.88,False,False
32208243,48.55,37.69,53.36,60.59,9.93,32.06,84.74,57.55,50.62,4.88,False,False
68180651,48.55,36.51,46.68,17.77,80.82,89.54,24.75,11.91,31.72,65.9,False,False
81074150,48.55,52.3,92.33,11.82,36.42,99.91,19.08,39.19,31.72,85.99,False,False
66935929,48.52,45.35,32.42,55.26,80.82,11.64,60.36,29.64,50.62,55.78,False,False
78831804,48.51,43.19,38.74,22.75,69.7,83.07,45.08,50.29,31.72,47.57,False,False
19677930,48.5,37.22,87.15,78.22,69.7,31.38,7.97,11.91,16.61,83.12,False,False
67594204,48.5,48.79,46.68,69.71,73.97,21.07,47.84,45.51,31.72,69.15,False,False
28727321,48.47,54.46,32.42,65.44,53.23,47.15,41.95,39.19,50.62,73.55,False,False
17424698,48.45,58.25,14.37,72.19,89.99,47.15,35.31,54.24,31.72,88.78,False,False
70320543,48.45,43.75,68.35,49.82,25.83,59.99,36.07,45.51,50.62,35.13,False,False
89127060,48.43,30.4,32.42,44.05,83.54,75.22,38.72,11.91,16.61,62.67,False,False
23956625,48.42,30.68,32.42,47.11,64.66,75.22,39.4,11.91,31.72,48.4,False,False
31602004,48.39,35.75,81.69,34.18,25.83,96.46,20.47,29.64,31.72,45.89,False,False
98688924,48.37,41.92,46.68,74.74,9.93,15.95,72.32,50.29,70.59,4.88,False,False
42821361,48.36,67.41,14.37,65.44,25.83,1.07,97.06,93.01,86.38,22.84,False,False
90933109,48.31,70.37,32.42,72.19,69.7,6.63,38.32,60.46,70.59,80.07,False,False
57127289,48.28,52.34,14.37,30.49,69.7,47.15,57.37,45.51,70.59,40.94,False,False
71779235,48.27,42.74,38.74,55.26,25.83,67.73,70.34,29.64,31.72,66.88,False,False
53702313,48.27,41.38,32.42,34.18,64.66,75.22,32.5,29.64,50.62,43.88,False,False
98744877,48.27,45.79,46.68,44.05,53.23,70.03,24.99,39.19,50.62,47.57,False,False
10163846,48.24,40.42,32.42,34.18,59.3,75.22,37.67,39.19,50.62,31.43,False,False
26997232,48.17,41.92,32.42,26.82,36.42,75.22,47.57,39.19,70.59,15.98,False,False
97668948,48.14,62.85,49.71,44.05,53.23,26.98,44.26,60.46,70.59,57.51,False,False
47586519,48.13,36.31,57.03,17.77,95.96,93.42,7.97,11.91,16.61,80.39,False,False
99240730,48.13,48.48,32.42,72.19,80.82,24.35,28.37,29.64,50.62,65.18,False,False
66113088,48.12,63.29,14.37,37.67,45.44,18.29,86.59,54.24,86.38,49.23,False,False
14835118,48.08,34.96,94.78,37.67,45.44,85.99,7.97,11.91,16.61,76.35,False,False
19964240,48.06,52.32,38.74,57.84,53.23,18.29,69.61,60.46,50.62,45.89,False,False
16492885,48.03,59.65,14.37,74.74,89.99,11.64,46.82,39.19,50.62,89.13,False,False
45584864,47.95,53.01,53.36,49.82,69.7,23.31,40.89,64.52,50.62,43.88,False,False
63503785,47.92,45.53,57.03,11.82,25.83,93.42,48.79,60.46,50.62,25.51,False,False
37183622,47.91,64.95,32.42,40.82,53.23,3.26,71.35,85.64,86.38,22.84,False,False
85328183,47.86,44.03,14.37,52.55,91.81,47.15,49.58,11.91,31.72,88.45,False,False
16613097,47.85,59.89,32.42,40.82,59.3,9.44,58.72,54.24,86.38,39.04,False,False
74631621,47.81,40.73,38.74,52.55,80.82,22.36,60.65,45.51,31.72,44.96,False,False
72893144,47.81,33.28,43.2,30.49,36.42,65.1,60.99,29.64,50.62,19.57,False,False
86455895,47.8,34.31,66.05,78.22,85.87,10.04,29.97,11.91,16.61,74.39,False,False
78357859,47.79,40.02,32.42,44.05,85.87,75.22,17.43,29.64,31.72,58.71,False,False
37084781,47.78,56.6,38.74,49.82,69.7,9.17,48.65,54.24,70.59,44.96,False,False
90189150,47.77,48.26,32.42,47.11,36.42,75.22,44.82,50.29,50.62,43.88,False,False
63294864,47.76,50.58,14.37,52.55,73.97,18.29,56.78,39.19,70.59,41.97,False,False
83030618,47.75,50.56,14.37,60.59,80.82,47.15,32.94,29.64,50.62,71.41,False,False
50441354,47.75,34.44,49.71,44.05,73.97,62.41,24.61,29.64,31.72,41.97,False,False
18056709,47.68,55.84,53.36,65.44,25.83,10.26,60.6,77.36,70.59,19.57,False,False
67573083,47.65,35.89,69.22,60.59,69.7,13.06,41.59,11.91,31.72,64.05,False,False
70008369,47.63,65.96,14.37,37.67,53.23,47.15,62.8,75.62,70.59,51.67,False,False
23819540,47.57,53.97,32.42,22.75,64.66,75.22,39.77,74.57,50.62,36.72,False,False
51601546,47.57,54.53,46.68,72.19,73.97,5.08,36.89,50.29,50.62,62.67,False,False
82093345,47.57,38.44,61.47,26.82,25.83,94.96,25.7,39.19,50.62,25.51,False,False
31290227,47.56,52.45,14.37,44.05,59.3,11.64,85.39,39.19,70.59,47.57,False,False
24028026,47.52,40.16,46.68,22.75,45.44,80.23,39.4,50.29,50.62,19.57,False,False
19045206,47.51,44.51,73.7,74.74,73.97,14.71,16.24,29.64,31.72,72.19,False,False
57522157,47.5,68.59,14.37,52.55,73.97,47.15,46.33,62.71,50.62,92.42,False,False
57318429,47.49,44.34,90.43,78.22,9.93,8.78,65.86,11.91,31.72,89.39,False,False
36700604,47.47,28.95,57.03,40.82,45.44,93.42,16.37,29.64,31.72,25.51,False,False
51568571,47.46,67.48,49.71,17.77,53.23,13.62,55.05,75.62,95.39,31.43,False,False
56243625,47.46,49.54,75.39,11.82,25.83,98.54,22.55,45.51,50.62,52.49,False,False
99500979,47.43,67.77,46.68,49.82,83.54,18.29,35.6,73.12,50.62,79.56,False,False
53133907,47.4,63.19,32.42,55.26,59.3,7.96,78.85,74.57,50.62,64.39,False,False
48441614,47.4,36.86,38.74,37.67,87.99,67.73,20.52,29.64,31.72,49.23,False,False
54019932,47.39,35.26,61.47,34.18,9.93,89.54,38.61,50.29,50.62,4.88,False,False
12885790,47.38,76.09,32.42,44.05,45.44,18.29,93.46,95.39,50.62,82.24,False,False
81714068,47.37,58.23,14.37,60.59,80.82,11.64,66.2,64.52,50.62,59.56,False,False
28679754,47.37,49.13,57.03,60.59,77.62,33.15,24.1,39.19,31.72,76.47,False,False
78222274,47.35,50.02,43.2,65.44,73.97,18.29,32.54,45.51,50.62,53.92,False,False
55124496,47.34,59.66,63.35,90.21,36.42,30.38,31.98,57.55,31.72,89.71,False,False
65628621,47.34,75.12,32.42,40.82,45.44,2.16,76.82,88.88,86.38,50.09,False,False
50660628,47.33,68.94,53.36,67.49,77.62,7.96,45.86,81.48,31.72,93.61,False,False
13608002,47.32,24.14,49.71,22.75,36.42,91.32,67.14,11.91,16.61,43.88,False,False
18195624,47.32,25.02,72.99,22.75,25.83,98.09,32.54,11.91,31.72,31.43,False,False
62561374,47.3,48.65,32.42,90.21,53.23,75.22,16.08,29.64,16.61,99.71,False,False
86054422,47.24,40.0,49.71,90.21,77.62,5.18,29.02,11.91,31.72,76.35,False,False
45003534,47.24,69.45,43.2,40.82,73.97,14.28,40.55,81.99,70.59,55.78,False,False
44974915,47.24,45.13,14.37,65.44,77.62,7.96,67.4,29.64,50.62,55.12,False,False
45489298,47.21,24.42,53.36,11.82,45.44,92.5,48.41,11.91,31.72,29.64,False,False
99501695,47.19,68.12,32.42,47.11,64.66,4.04,64.35,85.36,70.59,48.4,False,False
50998430,47.19,47.9,14.37,40.82,36.42,47.15,73.8,50.29,70.59,22.84,False,False
30152880,47.17,34.38,32.42,57.84,69.7,75.22,31.2,29.64,16.61,56.9,False,False
38090930,47.15,47.4,14.37,44.05,45.44,47.15,81.28,66.07,50.62,25.51,False,False
82060569,47.15,45.01,14.37,63.23,83.54,47.15,57.99,39.19,16.61,79.22,False,False
42001812,47.13,71.63,14.37,44.05,53.23,7.96,92.6,91.82,70.59,52.49,False,False
29848097,47.1,41.74,14.37,40.82,77.62,47.15,52.03,29.64,50.62,44.96,False,False
93572159,47.09,42.14,46.68,11.82,25.83,89.54,58.05,50.29,50.62,25.51,False,False
23283294,47.07,53.02,43.2,65.44,80.82,6.94,35.42,45.51,50.62,62.93,False,False
60522402,47.05,35.33,32.42,49.82,87.99,75.22,20.23,11.91,16.61,77.47,False,False
81538516,47.02,39.54,95.59,49.82,83.54,28.57,7.97,11.91,16.61,90.1,False,False
64174819,47.01,24.8,67.32,34.18,59.3,96.67,7.97,11.91,16.61,45.89,False,False
68597917,47.01,46.26,38.74,55.26,83.54,26.98,45.81,45.51,31.72,61.55,False,False
48424118,47.0,39.73,59.41,17.77,45.44,94.21,33.46,45.51,31.72,41.97,False,False
11822234,47.0,62.44,38.74,67.49,95.96,7.96,40.16,71.65,31.72,83.95,False,False
53634250,46.98,41.39,67.32,52.55,80.82,32.06,17.4,39.19,31.72,53.26,False,False
22024451,46.95,43.18,46.68,22.75,53.23,89.54,37.77,64.52,31.72,33.29,False,False
90055721,46.94,31.51,53.36,57.84,59.3,25.57,53.85,11.91,31.72,50.89,False,False
26759668,46.93,70.22,38.74,34.18,59.3,6.47,56.54,79.31,86.38,44.96,False,False
16571411,46.93,69.87,14.37,90.21,36.42,2.77,67.24,73.12,70.59,65.9,False,False
